#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
638.3634,1,67536.550824
661.80803,1,67537.206002
371.130369,1,67537.860302
632.459928,1,67538.526003
640.594935,1,67539.175839
229.0,1,67539.542371
635.506871,3,67540.240364
229.0,1,67540.649205
227.8949,2,67541.028187
636.73169,2,67541.731018
635.789978,1,67542.374628
229.0,1,67542.730156
639.916268,1,67543.371996
636.507984,1,67544.042351
229.0,1,67544.454677
638.323677,1,67545.12184
636.902919,1,67545.805042
636.1993,1,67546.443094
229.0,1,67546.806387
355.726865,3,67547.471133
229.0,1,67547.823318
626.579162,1,67548.457126
227.774573,2,67548.845995
631.922887,2,67549.524141
229.0,1,67549.903236
639.419572,1,67550.610439
227.817499,2,67550.99492
640.386723,2,67551.686633
638.877523,1,67552.354565
662.28812,5,67553.092198
636.043712,1,67553.691188
229.0,1,67554.057699
632.592832,1,67554.763275
632.786756,2,67555.487165
640.339404,1,67556.195879
641.098176,1,67556.863324
633.451102,1,67557.510993
634.480291,1,67558.176172
628.87445,3,67558.907909
639.511707,1,67559.537624
634.353979,1,67560.226097
227.894534,2,67560.620917
632.686378,1,67561.289685
636.305354,1,67561.970905
633.417881,2,67562.670383
641.630428,1,67563.3202
227.881958,2,67563.752017
638.632704,1,67564.425939
631.769886,1,67565.092456
633.936852,4,67565.822399
633.623141,1,67566.504637
631.906638,3,67567.239428
319.960884,4,67567.940136
634.911473,3,67568.669199
227.804786,2,67569.057753
631.432923,2,67569.736217
641.595448,1,67570.385029
640.502353,1,67571.044008
639.354907,1,67571.728685
635.183248,1,67572.404492
635.399286,4,67573.154054
639.340948,1,67573.808331
632.559483,3,67574.524179
631.276264,3,67575.255002
636.18755,1,67575.971736
229.0,1,67576.343417
638.687308,1,67577.004449
661.397269,1,67577.624631
344.067219,1,67578.241268
637.554151,3,67578.967277
633.962872,6,67579.774202
227.899083,2,67580.187891
634.563291,1,67580.869201
661.82746,1,67581.507552
636.316296,1,67582.170634
632.80427,1,67582.859417
662.878577,1,67583.550271
633.862193,3,67584.271181
629.00452,9,67585.139883
639.217913,1,67585.783373
634.200199,1,67586.45486
638.261776,1,67587.152742
299.351635,2,67587.783203
229.0,1,67588.134304
639.296436,1,67588.792863
634.578034,1,67589.478537
663.4831,2,67590.116328
229.0,1,67590.506862
633.354697,2,67591.189217
633.683961,1,67591.839814
225.62687,4,67592.302768
229.0,1,67592.65255
636.339464,1,67593.306856
631.657066,2,67594.017251
639.514745,1,67594.634796
634.407618,1,67595.284373
225.512638,4,67595.7877
360.075596,1,67596.466723
634.337763,1,67597.123067
638.28134,1,67597.818449
633.381854,2,67598.504913
639.154679,1,67599.151865
227.843709,2,67599.539741
640.156772,1,67600.167676
229.0,1,67600.551527
229.0,1,67600.902656
229.0,1,67601.305795
229.0,1,67601.672183
636.410148,2,67602.351692
634.275477,1,67602.984787
362.259028,1,67603.65313
635.667854,1,67604.269936
635.555925,5,67605.08496
633.125775,2,67605.77168
320.057741,1,67606.353178
632.928135,2,67607.032989
660.152154,2,67607.716736
227.835743,2,67608.091852
229.0,1,67608.453372
639.360651,1,67609.136506
638.656161,1,67609.805908
641.968701,1,67610.516264
630.626053,1,67611.219509
629.840564,4,67611.98444
663.872938,3,67612.739017
638.586831,1,67613.369677
631.040679,2,67614.085821
358.282272,3,67614.782368
229.0,1,67615.149035
227.841734,2,67615.520869
622.910351,2,67616.201236
226.764634,3,67616.655114
640.953068,1,67617.264906
633.737087,1,67617.956428
635.535962,2,67618.62167
640.510416,1,67619.272058
229.0,1,67619.634246
229.0,1,67620.049498
637.611595,1,67620.714629
638.794816,2,67621.370693
227.896616,2,67621.781666
638.67442,1,67622.436262
638.312864,1,67623.083479
229.0,1,67623.431039
229.0,1,67623.784734
634.231155,1,67624.498058
226.762893,3,67624.920187
626.744847,1,67625.517296
375.41739,1,67626.181809
638.205629,1,67626.847782
229.0,1,67627.202291
634.439848,1,67627.897653
634.792319,1,67628.57038
229.0,1,67628.950151
347.106716,3,67629.598286
632.730831,1,67630.199852
637.003841,2,67630.897794
229.0,1,67631.314355
634.896605,1,67631.979293
638.21983,1,67632.631256
229.0,1,67632.997209
226.756142,3,67633.397099
229.0,1,67633.753737
629.883281,1,67634.448573
634.426534,2,67635.152623
350.212404,1,67635.747056
629.342253,1,67636.399668
634.769676,1,67637.097618
637.225426,2,67637.752989
633.717987,2,67638.48084
229.0,1,67638.86601
636.399928,1,67639.519449
229.0,1,67639.898715
632.5188,2,67640.588246
358.335258,1,67641.202177
227.886832,2,67641.581738
637.623552,1,67642.252045
634.497901,1,67642.921583
641.814315,1,67643.562667
639.061969,1,67644.22049
632.150078,3,67644.918556
635.586131,1,67645.602406
227.885213,2,67645.99781
227.868669,2,67646.38072
636.582386,1,67647.001687
633.841573,1,67647.64852
229.0,1,67648.001339
229.0,1,67648.370145
635.23691,1,67649.045679
580.84518,1,67649.76698
633.071797,1,67650.419989
633.905323,1,67651.085798
229.0,1,67651.429021
633.871268,2,67652.149601
632.989476,1,67652.79863
636.841136,2,67653.517787
663.994854,1,67654.18544
630.56017,5,67654.947675
639.437468,1,67655.628601
629.692027,1,67656.278752
636.084603,1,67656.928574
633.99415,2,67657.6652
635.4727,1,67658.313063
640.266387,1,67658.960176
227.894337,2,67659.333452
639.152771,1,67659.994457
631.399794,1,67660.667446
632.125049,5,67661.400902
634.068058,1,67662.098373
634.225544,1,67662.735928
631.520496,1,67663.379705
635.160471,2,67664.066763
227.75718,2,67664.466798
630.799612,1,67665.183436
574.3976,1,67665.833261
634.428641,1,67666.51082
638.777286,1,67667.133221
636.041948,1,67667.794415
229.0,1,67668.1464
633.245718,2,67668.885211
634.081155,2,67669.578792
663.973677,1,67670.27719
627.87043,1,67670.933171
633.573704,1,67671.542363
229.0,1,67671.932123
637.561693,1,67672.617971
637.730798,1,67673.278738
580.871288,1,67673.900219
314.052941,3,67674.583208
628.23261,1,67675.175719
638.65798,1,67675.866229
227.876436,2,67676.24341
637.508591,2,67676.911533
224.416156,5,67677.402364
638.490063,1,67678.048849
229.0,1,67678.41069
640.799323,1,67679.060306
635.558075,1,67679.747601
631.756584,1,67680.366914
633.904565,1,67681.026832
229.0,1,67681.409837
227.813073,2,67681.795316
633.038783,1,67682.477465
639.307451,1,67683.165428
229.0,1,67683.532184
630.4936,4,67684.259362
662.679678,1,67684.916507
633.758029,1,67685.574978
229.0,1,67685.927283
640.158127,1,67686.640244
229.0,1,67686.995045
631.620658,2,67687.684694
636.78363,1,67688.360635
229.0,1,67688.725621
229.0,1,67689.075788
229.0,1,67689.442075
632.542271,1,67690.180079
635.266262,3,67690.861294
227.886237,2,67691.25835
225.646443,4,67691.708782
634.906943,2,67692.362193
630.865762,5,67693.093653
633.707718,1,67693.775262
634.775711,4,67694.483599
322.908382,1,67695.096359
313.187588,1,67695.695683
227.861276,2,67696.079635
229.0,1,67696.431303
633.336103,1,67697.130356
224.449559,5,67697.608317
637.625371,1,67698.262874
633.316489,1,67698.974678
229.0,1,67699.346787
229.0,1,67699.710781
640.10352,1,67700.395898
580.460539,1,67701.134097
225.479333,4,67701.589638
226.639566,3,67702.012595
227.873916,2,67702.393143
633.987889,1,67703.063723
229.0,1,67703.456519
633.932815,1,67704.125645
321.70319,2,67704.78307
638.619553,1,67705.428714
226.753563,3,67705.842453
633.870428,1,67706.507714
638.21746,1,67707.158616
663.363604,2,67707.830432
315.831485,2,67708.490076
632.719962,3,67709.208821
661.046814,3,67709.905628
227.815472,2,67710.30706
633.877306,3,67711.010845
634.406441,1,67711.657861
225.489368,4,67712.11301
639.72355,1,67712.792293
226.72159,3,67713.195695
229.0,1,67713.540789
227.834767,2,67713.915335
633.936766,1,67714.571877
640.693428,2,67715.228298
229.0,1,67715.641187
636.167314,1,67716.307838
630.449981,2,67717.005022
632.36624,1,67717.69531
633.87048,1,67718.358712
227.898005,2,67718.74313
356.163312,1,67719.379464
633.427958,1,67720.02915
636.286696,1,67720.68953
229.0,1,67721.058125
638.336514,1,67721.711683
634.063956,1,67722.361627
664.364263,2,67723.04483
226.747096,3,67723.446293
229.0,1,67723.805846
631.80286,3,67724.529995
638.035164,1,67725.174076
634.237032,1,67725.841326
664.97729,1,67726.497493
226.72951,3,67726.906911
636.406346,1,67727.564014
633.883333,2,67728.272571
637.730049,1,67728.9079
633.497946,1,67729.571832
227.817473,2,67730.009348
368.142796,2,67730.644107
229.0,1,67730.990807
227.864679,2,67731.407216
633.683245,1,67732.053678
636.411625,1,67732.713606
632.212943,1,67733.388139
227.830468,2,67733.773275
639.254142,1,67734.410906
632.418302,2,67735.041159
632.914607,1,67735.703608
229.0,1,67736.091488
229.0,1,67736.456758
229.0,1,67736.854613
640.564257,1,67737.460124
633.697854,1,67738.119791
638.650094,2,67738.77664
229.0,1,67739.127119
223.409642,6,67739.622792
632.225352,3,67740.33763
630.449831,1,67741.004421
361.252768,1,67741.609933
227.894612,2,67742.027502
229.0,1,67742.387579
634.891005,1,67743.057575
634.751661,1,67743.707704
229.0,1,67744.109379
630.854012,2,67744.790067
625.58061,3,67745.509316
635.487335,3,67746.237451
229.0,1,67746.590429
227.878485,2,67746.975
637.201081,1,67747.621657
632.960628,1,67748.320673
635.224018,1,67748.956055
638.716743,1,67749.621897
638.732618,2,67750.335342
229.0,1,67750.686683
229.0,1,67751.043114
635.091395,1,67751.7912
635.772345,1,67752.469757
229.0,1,67752.82795
632.162978,4,67753.592504
627.840852,1,67754.269305
633.437222,2,67754.955608
226.734844,3,67755.40894
639.172275,1,67756.058739
227.866157,2,67756.44135
629.312218,1,67757.13712
634.956395,1,67757.789466
229.0,1,67758.141986
640.455012,1,67758.819441
227.898198,2,67759.185947
632.605955,1,67759.907773
635.06779,1,67760.619598
229.0,1,67760.969371
630.586392,1,67761.608214
635.78578,1,67762.302574
227.883403,2,67762.710076
633.979518,1,67763.37347
229.0,1,67763.737185
633.799747,1,67764.403606
637.895729,1,67765.076962
634.05362,1,67765.727105
229.0,1,67766.125601
635.25971,2,67766.84245
225.516672,4,67767.268564
226.73521,3,67767.67228
226.502677,3,67768.120347
640.568321,1,67768.771071
575.693057,2,67769.372935
229.0,1,67769.770803
227.859533,2,67770.159535
350.652664,1,67770.761104
227.849712,2,67771.145478
633.031271,2,67771.806382
229.0,1,67772.170649
226.701949,3,67772.587267
224.505421,5,67773.118095
634.013452,1,67773.751854
638.319228,2,67774.437937
227.890481,2,67774.820605
634.150488,2,67775.4872
638.123375,1,67776.171158
632.706511,1,67776.889685
628.526477,1,67777.567252
635.466708,1,67778.220427
634.831321,1,67778.894728
636.613264,1,67779.566025
223.15801,6,67780.033894
632.275818,2,67780.767755
633.839379,1,67781.434524
636.285567,1,67782.083948
634.31043,1,67782.734425
633.023208,5,67783.489563
229.0,1,67783.884257
229.0,1,67784.273883
631.848288,1,67784.936312
226.659272,3,67785.352098
634.089367,2,67786.022571
635.118386,1,67786.677083
636.621728,1,67787.351454
631.862935,2,67788.115277
640.17906,1,67788.773091
640.967886,1,67789.422221
229.0,1,67789.801578
367.108626,1,67790.519159
229.0,1,67790.889198
638.626097,1,67791.574454
635.961421,1,67792.234674
634.341034,1,67792.917275
636.761702,1,67793.585563
229.0,1,67793.949831
339.556539,3,67794.614678
227.899417,2,67795.035331
229.0,1,67795.402853
227.894407,2,67795.781277
227.864093,2,67796.198934
636.924499,2,67796.880019
634.949906,1,67797.548742
664.317038,1,67798.223948
637.815071,2,67798.887003
640.946534,2,67799.551933
639.02621,1,67800.220426
634.713435,2,67800.921049
633.407834,1,67801.590397
638.701306,1,67802.265275
229.0,1,67802.641296
639.471196,1,67803.301203
630.217754,3,67803.984804
638.884063,1,67804.657217
631.680175,2,67805.282391
378.316668,1,67805.916979
226.750552,3,67806.31532
638.126058,1,67806.95391
229.0,1,67807.321232
336.907463,2,67807.963541
633.601829,3,67808.648656
663.246485,1,67809.317358
641.309053,1,67809.970912
229.0,1,67810.332995
634.155174,1,67811.003967
634.404673,2,67811.687454
629.938531,5,67812.464905
630.610968,4,67813.222516
634.803914,2,67813.967993
640.129935,1,67814.615134
628.105498,1,67815.287198
635.024742,1,67815.984627
580.633412,2,67816.74196
633.180468,2,67817.435536
666.186158,1,67818.069681
631.662696,3,67818.788519
634.038231,1,67819.431015
227.85749,2,67819.819338
633.592497,1,67820.551736
634.490119,1,67821.21978
635.414996,1,67821.928874
226.771634,3,67822.362599
229.0,1,67822.719616
641.68013,1,67823.364862
227.881822,2,67823.790614
632.947314,2,67824.479703
628.677101,1,67825.130114
639.154376,1,67825.763425
229.0,1,67826.119343
634.935779,4,67826.883603
227.875898,2,67827.298126
229.0,1,67827.665576
636.960058,1,67828.315053
637.407798,1,67828.968954
637.548531,1,67829.629303
662.934501,2,67830.315406
220.960969,8,67830.864229
639.696374,2,67831.562887
229.0,1,67831.914857
633.858204,2,67832.601819
663.841013,1,67833.235217
229.0,1,67833.578954
639.724112,1,67834.244478
638.791127,1,67834.936708
632.585231,3,67835.662235
638.649671,2,67836.349707
227.830997,2,67836.73584
229.0,1,67837.101128
640.233842,2,67837.765773
664.788356,1,67838.403587
638.945223,1,67839.084539
227.867933,2,67839.451006
227.816483,2,67839.831354
639.225581,2,67840.499831
338.574558,2,67841.130268
637.815404,1,67841.815394
229.0,1,67842.212384
636.026535,1,67842.861882
375.90879,1,67843.561362
633.141274,1,67844.193631
229.0,1,67844.561598
229.0,1,67844.91613
229.0,1,67845.300749
633.553385,1,67845.978599
633.055408,4,67846.717958
227.867987,2,67847.116124
637.755591,2,67847.79631
634.606881,1,67848.467053
628.990961,1,67849.149724
639.292867,1,67849.811365
633.493106,1,67850.479311
229.0,1,67850.862429
638.78357,1,67851.516797
633.865574,3,67852.209603
634.135031,2,67852.930842
633.295354,1,67853.583133
635.489655,1,67854.177416
229.0,1,67854.544111
628.795117,1,67855.213185
224.398931,5,67855.650488
631.713159,6,67856.478864
636.102426,1,67857.142488
229.0,1,67857.502066
630.066094,8,67858.345292
229.0,1,67858.68273
637.673794,1,67859.330368
638.747871,2,67860.025533
334.128031,3,67860.666728
638.362306,2,67861.360736
638.786033,1,67861.993487
634.537083,1,67862.649208
634.411777,1,67863.309554
636.869792,1,67863.993517
640.408225,1,67864.64476
638.742057,2,67865.316739
229.0,1,67865.678848
629.276724,5,67866.444505
229.0,1,67866.811467
227.880923,2,67867.226517
631.284619,1,67867.882174
640.374232,1,67868.559659
229.0,1,67868.929754
639.966711,1,67869.610104
227.886802,2,67869.984034
633.643859,5,67870.776164
640.468202,1,67871.429075
229.0,1,67871.777061
226.665928,3,67872.192548
634.63883,3,67872.842693
635.274442,2,67873.528338
229.0,1,67873.917632
666.52307,1,67874.575673
229.0,1,67874.977587
632.68867,1,67875.662265
229.0,1,67876.030116
629.061511,1,67876.678034
229.0,1,67877.041934
635.140469,1,67877.733397
229.0,1,67878.107253
229.0,1,67878.465645
229.0,1,67878.825234
632.50179,3,67879.59276
634.705749,1,67880.258603
637.527351,2,67880.944177
229.0,1,67881.345456
632.504103,1,67882.000312
630.552309,1,67882.657116
635.476123,2,67883.330356
634.350603,1,67884.011571
637.718292,1,67884.690026
343.842277,1,67885.293344
321.06734,3,67885.913568
642.211478,1,67886.541383
229.0,1,67886.902053
640.720281,1,67887.557997
641.086982,1,67888.246591
633.223241,2,67888.974385
632.292956,2,67889.657632
371.275455,1,67890.248178
632.70004,2,67890.928812
631.519957,1,67891.576757
634.600425,1,67892.296863
640.189208,1,67892.940327
354.655124,1,67893.547299
633.077887,2,67894.228568
638.553739,1,67894.867735
229.0,1,67895.209648
229.0,1,67895.611989
636.63693,1,67896.256879
629.473534,1,67896.911582
229.0,1,67897.274193
639.283413,1,67897.940781
636.404912,1,67898.614377
229.0,1,67898.992236
630.142172,1,67899.662274
634.137074,1,67900.312453
343.70537,1,67900.926831
662.478752,1,67901.564785
665.632217,1,67902.212405
638.691118,1,67902.846308
635.225468,3,67903.565145
634.693577,1,67904.247623
581.876802,2,67904.941151
634.156818,1,67905.600838
635.252003,1,67906.258743
633.985658,1,67906.963029
635.620441,1,67907.593813
634.944371,1,67908.242822
633.552124,1,67908.910514
638.324144,2,67909.59963
229.0,1,67909.974063
632.896094,2,67910.708237
227.812211,2,67911.090725
227.853468,2,67911.478086
634.529305,1,67912.162934
631.264567,4,67912.927984
635.363837,1,67913.580028
229.0,1,67913.946956
635.902844,1,67914.64527
355.354747,1,67915.244473
337.204006,1,67915.873436
229.0,1,67916.237144
229.0,1,67916.608523
633.441978,1,67917.322826
636.405225,1,67918.010626
229.0,1,67918.365979
227.875172,2,67918.738458
227.899467,2,67919.138914
635.848293,2,67919.862431
357.950524,2,67920.525218
639.1548,1,67921.193013
227.893589,2,67921.572812
634.677696,1,67922.237922
226.761459,3,67922.641975
633.025169,2,67923.341724
344.131993,1,67923.928764
229.0,1,67924.290281
362.557811,1,67924.935068
357.10432,1,67925.578639
637.389142,1,67926.23823
229.0,1,67926.604396
634.070953,1,67927.277097
226.725939,3,67927.704174
224.460794,5,67928.154144
229.0,1,67928.522144
229.0,1,67928.912504
635.131486,1,67929.555475
635.601955,1,67930.207964
226.638439,3,67930.641105
634.524336,1,67931.30282
640.698273,1,67931.953883
634.742931,2,67932.676301
637.286044,2,67933.359435
666.285373,1,67934.022992
633.505648,3,67934.753694
363.208523,1,67935.352142
635.595403,1,67935.98832
229.0,1,67936.39052
225.530122,4,67936.835353
225.591509,4,67937.289342
225.627144,4,67937.707741
278.210914,1,67938.308885
229.0,1,67938.678305
637.883128,2,67939.374788
229.0,1,67939.758691
229.0,1,67940.139844
635.450482,2,67940.854706
634.305159,1,67941.508568
641.040715,1,67942.158681
229.0,1,67942.521495
229.0,1,67942.875104
229.0,1,67943.301422
638.040433,1,67943.936399
637.596664,1,67944.589226
637.949911,1,67945.253232
632.499263,1,67945.91791
229.0,1,67946.269084
633.771444,1,67946.944652
633.153209,1,67947.6387
368.432581,1,67948.234303
632.655224,3,67948.968591
229.0,1,67949.319018
639.933003,1,67949.963542
353.819755,3,67950.621586
227.82834,2,67951.045797
229.0,1,67951.407573
635.042623,1,67952.118803
633.617495,2,67952.802881
227.897684,2,67953.187097
635.538983,1,67953.852715
226.726847,3,67954.304028
634.039293,1,67954.958085
633.725262,1,67955.637633
365.135457,1,67956.224146
229.0,1,67956.584924
634.343789,1,67957.237596
632.138684,2,67957.872837
635.422687,1,67958.570715
634.874324,1,67959.219857
637.935065,1,67959.855868
666.151603,1,67960.506884
628.698706,2,67961.208098
356.73828,1,67961.870027
229.0,1,67962.235052
634.474321,1,67962.884618
229.0,1,67963.252613
637.808716,1,67963.8861
226.663065,3,67964.305372
227.889739,2,67964.705249
637.320667,1,67965.389003
229.0,1,67965.73978
226.729545,3,67966.15638
353.338157,1,67966.756462
634.647029,1,67967.421978
229.0,1,67967.800237
627.435791,1,67968.556371
362.956037,5,67969.305262
635.753427,1,67970.012715
229.0,1,67970.400346
661.942528,2,67971.040232
225.634347,4,67971.501748
324.255362,3,67972.225157
633.73945,1,67972.902529
629.782674,2,67973.583112
632.144095,3,67974.321299
634.159528,1,67974.970366
636.717344,1,67975.65023
632.436661,4,67976.389165
663.589695,1,67976.998415
634.254701,1,67977.657156
634.258,1,67978.321841
626.450834,2,67979.00904
635.049736,1,67979.715831
229.0,1,67980.08564
638.816742,1,67980.737545
640.683114,2,67981.419704
631.215574,1,67982.08644
626.632694,1,67982.757837
640.545127,1,67983.418421
631.954196,3,67984.115413
226.664537,3,67984.517143
627.608249,1,67985.182073
663.112658,2,67985.871794
638.307967,1,67986.516458
227.864981,2,67986.93642
229.0,1,67987.301032
635.52055,2,67987.951797
229.0,1,67988.318796
227.816149,2,67988.682112
227.818011,2,67989.085373
638.316487,1,67989.75559
369.553207,1,67990.401304
633.960105,1,67991.067572
354.254305,1,67991.722091
640.325481,2,67992.384387
636.590904,2,67993.065202
229.0,1,67993.44827
336.407552,2,67994.116481
634.985289,2,67994.768539
638.905191,1,67995.417158
640.75658,1,67996.0487
637.835827,1,67996.702543
634.04623,1,67997.400559
630.239314,1,67998.049169
629.216376,1,67998.733772
640.888703,1,67999.349139
631.97511,2,68000.052712
634.280855,5,68000.782421
638.497033,1,68001.469026
376.302342,1,68002.155444
227.896205,2,68002.540535
371.72074,2,68003.218543
229.0,1,68003.564117
636.670284,1,68004.212593
640.550761,1,68004.886097
227.887452,2,68005.265546
227.893498,2,68005.680603
634.499076,4,68006.416483
637.363815,1,68007.063376
229.0,1,68007.416322
227.783633,2,68007.790148
229.0,1,68008.205259
227.884449,2,68008.602612
636.050613,1,68009.253049
631.286591,2,68009.932733
666.286694,1,68010.550358
636.3507,1,68011.202481
632.604533,2,68011.949429
633.022942,2,68012.649189
631.588485,2,68013.315936
637.102645,1,68013.963182
663.087125,1,68014.616141
229.0,1,68014.98256
227.878577,2,68015.349805
639.842972,2,68016.085284
638.807309,1,68016.735528
227.88991,2,68017.112422
632.984565,2,68017.783057
226.768638,3,68018.19647
660.245158,2,68018.896153
227.864695,2,68019.312711
633.462627,1,68019.964498
225.615308,4,68020.395424
229.0,1,68020.762511
630.833286,1,68021.437847
295.815374,1,68022.068521
350.771056,1,68022.679177
227.885883,2,68023.104998
376.888919,1,68023.764949
637.420283,1,68024.415298
229.0,1,68024.779454
229.0,1,68025.148226
664.26909,2,68025.797818
632.521949,2,68026.544686
631.790133,2,68027.297152
665.345735,1,68027.995517
665.300387,1,68028.616516
226.759769,3,68029.033046
633.828291,1,68029.711801
374.846315,1,68030.478491
229.0,1,68030.834123
227.834735,2,68031.230404
632.723202,2,68031.912168
635.088095,2,68032.597285
632.928632,1,68033.248587
637.772495,1,68033.92825
226.726706,3,68034.360193
229.0,1,68034.731571
229.0,1,68035.098529
229.0,1,68035.4613
636.19772,1,68036.111106
640.050498,1,68036.776374
639.231277,1,68037.451247
641.785336,1,68038.094941
229.0,1,68038.477592
634.396045,2,68039.194284
634.249821,1,68039.845535
638.454085,1,68040.484219
229.0,1,68040.842652
636.552489,1,68041.543782
629.538458,4,68042.296273
637.592261,1,68042.928388
229.0,1,68043.293739
639.500423,1,68043.946634
637.533851,1,68044.595246
660.115854,4,68045.359982
637.697594,1,68045.977874
631.106423,2,68046.670702
229.0,1,68047.030686
229.0,1,68047.39901
632.568124,2,68048.07638
634.406661,1,68048.743304
227.875378,2,68049.131917
632.540415,1,68049.819875
634.398335,1,68050.49589
357.552356,1,68051.095513
226.761898,3,68051.494705
640.394927,1,68052.195605
634.785513,1,68052.876611
356.67868,1,68053.465131
638.038739,1,68054.115324
633.785058,1,68054.76547
632.264309,3,68055.492621
229.0,1,68055.862346
633.74474,2,68056.575881
631.912094,2,68057.232032
633.986407,1,68057.897581
227.889487,2,68058.294873
636.060321,1,68058.96009
637.245045,1,68059.648371
638.331651,1,68060.325771
634.860442,2,68060.995987
229.0,1,68061.364475
633.222837,1,68062.008958
634.410146,1,68062.692258
632.228325,1,68063.395669
229.0,1,68063.780915
227.85502,2,68064.179362
633.871018,1,68064.844579
635.031983,1,68065.493478
226.664456,3,68065.908145
632.808187,2,68066.640385
227.886549,2,68067.033275
662.460163,2,68067.693299
229.0,1,68068.058308
227.897565,2,68068.445889
639.137332,1,68069.095517
634.538257,1,68069.743135
633.824018,1,68070.424532
227.815428,2,68070.843754
630.392319,3,68071.545915
661.773486,1,68072.157974
637.971757,2,68072.861698
226.624735,3,68073.300196
627.387993,1,68073.98033
636.05097,1,68074.629761
634.728792,1,68075.295602
635.010172,1,68075.941171
229.0,1,68076.296222
632.81929,1,68076.947868
229.0,1,68077.308995
662.322472,2,68078.025554
229.0,1,68078.407701
633.738194,1,68079.066014
636.133059,1,68079.707476
637.920956,1,68080.396075
225.592765,4,68080.809045
637.554625,4,68081.597226
229.0,1,68081.957647
662.170991,1,68082.609648
632.046246,1,68083.257473
226.754808,3,68083.662473
633.702609,1,68084.307523
227.8682,2,68084.740617
628.216306,2,68085.3752
637.751507,1,68086.012056
229.0,1,68086.371972
637.415165,3,68087.075074
580.779911,1,68087.710682
229.0,1,68088.078051
229.0,1,68088.493342
229.0,1,68088.8578
229.0,1,68089.224447
229.0,1,68089.609247
640.58232,1,68090.310125
229.0,1,68090.656398
664.534304,1,68091.281097
630.449626,2,68091.996177
226.761857,3,68092.424432
367.016238,4,68093.092177
637.749604,1,68093.745165
226.561588,3,68094.158218
229.0,1,68094.544759
632.220484,2,68095.257545
225.529908,4,68095.690575
227.868793,2,68096.093755
636.878477,3,68096.811638
633.451678,1,68097.457021
638.045896,1,68098.108899
636.54363,5,68098.82494
227.839882,2,68099.224814
636.454372,1,68099.872514
632.572771,3,68100.592381
640.046268,2,68101.255478
633.36069,2,68101.957958
229.0,1,68102.32622
226.697998,3,68102.803865
629.863276,1,68103.405248
634.006294,1,68104.038407
639.713267,1,68104.695099
636.754817,1,68105.362298
662.347578,1,68106.025242
636.046983,1,68106.705433
640.177854,1,68107.377233
642.225392,1,68108.05665
229.0,1,68108.406756
229.0,1,68108.770953
630.29542,1,68109.408156
229.0,1,68109.793695
630.083767,5,68110.558119
229.0,1,68110.942449
634.31925,1,68111.611159
635.214461,1,68112.276403
631.135702,5,68113.038614
636.019106,1,68113.726139
663.802711,1,68114.357394
629.22231,1,68114.993767
642.072927,1,68115.610208
626.594204,2,68116.309717
635.268556,1,68116.978656
641.328356,1,68117.656543
634.531313,1,68118.324425
639.027626,3,68119.024099
635.547487,1,68119.692952
229.0,1,68120.076137
224.229525,5,68120.521764
638.189349,2,68121.236514
640.116678,1,68121.818887
229.0,1,68122.224746
229.0,1,68122.585378
638.908728,1,68123.237805
633.470941,1,68123.85358
664.618915,1,68124.50601
634.856122,1,68125.219521
633.836181,1,68125.891974
575.728256,4,68126.588926
633.91921,1,68127.271354
638.978237,1,68127.889058
229.0,1,68128.241919
229.0,1,68128.641908
229.0,1,68129.008647
642.005648,1,68129.657862
632.681476,2,68130.357314
630.042022,4,68131.102634
641.161199,1,68131.718936
637.21384,1,68132.402407
582.434387,1,68133.023796
638.005669,1,68133.66125
639.467304,1,68134.323661
636.478126,2,68134.990797
229.0,1,68135.372466
632.304972,2,68136.084188
662.237342,1,68136.675453
631.828213,2,68137.357875
640.931664,1,68138.002503
629.97821,3,68138.703846
633.930101,1,68139.393551
636.5999,1,68140.040854
229.0,1,68140.420335
634.699753,1,68141.120042
633.163833,1,68141.77012
638.414265,2,68142.436394
663.1429,1,68143.085452
227.872438,2,68143.503036
637.200595,1,68144.203734
229.0,1,68144.554874
634.200979,1,68145.207211
633.267152,2,68145.886487
355.542836,1,68146.539121
638.717116,2,68147.237162
666.693794,2,68147.884367
229.0,1,68148.267894
229.0,1,68148.634221
636.266917,1,68149.300715
629.721588,1,68149.957268
229.0,1,68150.403503
665.852917,1,68151.05613
229.0,1,68151.406659
632.46277,2,68152.106642
638.649247,1,68152.706685
656.799,6,68153.489939
632.197408,2,68154.217293
634.75601,1,68154.87129
356.031578,1,68155.517126
634.317006,1,68156.200747
636.47045,2,68156.834281
634.222439,1,68157.472081
229.0,1,68157.85693
640.712987,2,68158.536315
631.64831,3,68159.23759
628.67743,6,68160.024547
630.428818,1,68160.683321
634.612026,1,68161.351488
633.980434,1,68162.057707
641.66543,1,68162.718044
229.0,1,68163.107198
631.401876,2,68163.754302
227.836542,2,68164.136251
640.721448,2,68164.790639
638.901915,1,68165.48895
634.433041,1,68166.155393
229.0,1,68166.523379
229.0,1,68166.905096
638.284419,1,68167.505112
635.460054,3,68168.18319
229.0,1,68168.556772
640.214454,2,68169.288072
229.0,1,68169.638103
632.600476,3,68170.372231
635.07982,4,68171.074436
634.900138,1,68171.748183
634.160259,1,68172.41566
638.276414,2,68173.082016
634.582627,1,68173.783887
639.28127,1,68174.439485
634.299854,5,68175.182173
229.0,1,68175.539479
