#{"t_start": 1755046992.0441716, "env_id": "None"}
r,l,t
636.005277,1,9661.78072
632.69952,1,9662.493387
637.15189,1,9663.20127
639.402031,1,9663.892866
348.151284,1,9664.522815
229.0,1,9664.907635
636.384218,1,9665.651231
229.0,1,9666.037915
639.367073,1,9666.727136
634.153468,1,9667.430812
634.802904,1,9668.151751
229.0,1,9668.567073
639.525334,1,9669.384891
636.474742,1,9670.130835
342.65042,1,9670.759079
632.861831,1,9671.47255
629.961097,5,9672.321784
229.0,1,9672.71437
632.607126,2,9673.416002
634.241155,1,9674.196108
229.0,1,9674.59055
664.373074,1,9675.238207
358.103498,1,9675.886696
634.469549,1,9676.572195
636.502821,1,9677.208106
638.663152,1,9677.94605
339.341088,1,9678.566836
633.872008,1,9679.37023
641.046159,1,9680.055125
635.141078,2,9680.752532
229.0,1,9681.138139
639.494272,1,9681.861463
633.953607,1,9682.550851
316.567408,1,9683.18218
227.87347,2,9683.606148
631.94072,3,9684.376275
229.0,1,9684.767909
632.161602,3,9685.564236
229.0,1,9685.955132
640.534531,1,9686.693368
639.054791,2,9687.435982
635.838165,2,9688.154085
632.380173,3,9688.924868
633.858509,1,9689.687827
631.461041,2,9690.466938
632.789678,3,9691.237853
229.0,1,9691.610159
227.895782,2,9692.041908
635.815418,1,9692.767112
636.240872,1,9693.479449
636.228198,1,9694.230398
633.336876,2,9694.977872
634.287418,1,9695.660192
637.794003,1,9696.372126
634.886588,1,9697.114012
638.093811,1,9697.797965
634.63112,1,9698.49412
637.823621,1,9699.128869
637.244472,1,9699.834656
641.920045,1,9700.549976
633.154534,2,9701.340866
634.437779,3,9702.072743
633.806142,1,9702.763019
229.0,1,9703.152864
229.0,1,9703.54323
229.0,1,9703.92345
635.343548,2,9704.716749
634.250481,1,9705.412767
229.0,1,9705.78097
229.0,1,9706.166051
229.0,1,9706.548846
225.534725,4,9707.021343
639.218835,1,9707.72591
229.0,1,9708.136206
632.91574,1,9708.879185
638.674128,1,9709.567189
635.540591,1,9710.354673
637.33433,1,9711.050242
227.895973,2,9711.52027
375.605822,1,9712.222439
636.927474,1,9712.923595
640.65971,1,9713.603733
634.106111,1,9714.299371
636.405377,1,9715.009467
227.88397,2,9715.467899
633.829898,1,9716.152995
636.297382,1,9716.870806
636.240344,1,9717.566128
633.933202,1,9718.255928
635.393637,1,9718.949039
634.228253,2,9719.69381
229.0,1,9720.079729
633.60169,1,9720.814804
634.11501,2,9721.559778
229.0,1,9722.018393
633.864068,1,9722.680847
633.157805,2,9723.447215
628.852741,1,9724.154747
229.0,1,9724.562564
634.639875,2,9725.305069
627.757435,7,9726.195156
229.0,1,9726.630824
638.46411,2,9727.344367
633.726966,1,9728.042433
634.864488,1,9728.737055
229.0,1,9729.138916
640.549616,1,9729.837152
229.0,1,9730.245075
633.601552,1,9730.939025
637.558321,1,9731.619287
227.795161,2,9732.062677
638.106677,1,9732.740652
634.123569,1,9733.426212
636.034428,1,9734.151978
229.0,1,9734.531056
229.0,1,9734.926286
229.0,1,9735.310901
663.089475,1,9736.00517
229.0,1,9736.377768
227.833147,2,9736.880708
626.380409,8,9737.812558
632.895652,1,9738.534894
637.528198,1,9739.276859
226.74552,3,9739.741832
362.271417,2,9740.399858
376.382753,1,9741.188795
229.0,1,9741.573739
633.108707,1,9742.258469
633.296293,1,9743.004905
229.0,1,9743.458911
229.0,1,9743.846163
632.435134,1,9744.588223
633.210967,1,9745.281644
631.869065,1,9745.957134
638.218392,1,9746.666156
629.63761,2,9747.384963
634.210616,1,9748.061363
633.295441,1,9748.784148
634.020124,1,9749.474326
640.792055,1,9750.164165
227.848388,2,9750.579337
632.839181,3,9751.34336
229.0,1,9751.735232
229.0,1,9752.130994
641.493253,1,9752.888463
358.71177,1,9753.576785
639.595796,1,9754.268752
229.0,1,9754.736185
229.0,1,9755.123045
227.828013,2,9755.540354
633.611583,1,9756.368385
634.422969,1,9757.067619
632.439144,1,9757.742205
633.606552,1,9758.490531
229.0,1,9758.876091
227.875022,2,9759.307008
229.0,1,9759.724584
636.049939,1,9760.423421
639.052958,3,9761.177042
639.249563,1,9761.848872
634.793966,2,9762.589745
637.502791,1,9763.32054
229.0,1,9763.719048
229.0,1,9764.209228
227.815642,2,9764.646055
663.622098,1,9765.354587
662.682464,1,9766.041757
229.0,1,9766.428147
348.463694,1,9767.066717
229.0,1,9767.495324
229.0,1,9767.887003
229.0,1,9768.295308
634.177598,1,9768.996957
638.20114,1,9769.668422
633.32802,1,9770.427787
634.555286,1,9771.227434
634.542753,1,9771.901325
342.211201,1,9772.529978
633.772405,1,9773.254071
630.299514,4,9774.053971
227.893248,2,9774.530081
633.665262,1,9775.218818
629.207731,1,9775.90385
633.90084,1,9776.604414
229.0,1,9777.000271
662.903291,1,9777.718961
632.445154,1,9778.439793
634.121792,1,9779.13331
628.039239,1,9779.838853
229.0,1,9780.225956
229.0,1,9780.630975
633.754287,1,9781.328901
637.486083,2,9782.08637
632.467063,1,9782.792791
640.614914,1,9783.472183
227.897876,2,9783.897682
630.869859,1,9784.698862
633.346585,1,9785.424031
638.391018,1,9786.251019
229.0,1,9786.644424
638.798485,1,9787.318666
224.430485,5,9787.860062
229.0,1,9788.239037
350.044771,2,9788.931882
628.732224,1,9789.690914
227.893198,2,9790.11099
344.173365,1,9790.766033
580.396202,1,9791.402305
636.915331,1,9792.13911
229.0,1,9792.511746
365.226862,1,9793.419443
636.445757,1,9794.162874
631.863076,1,9794.908561
638.207151,1,9795.625301
639.828385,2,9796.352751
633.650976,2,9797.101695
227.880447,2,9797.558511
633.158959,1,9798.284173
635.516313,1,9798.994931
637.811363,1,9799.697178
633.886616,2,9800.534744
636.806941,2,9801.303843
638.226329,1,9802.044635
638.062175,1,9802.75445
632.002302,1,9803.389379
637.337855,2,9804.101853
229.0,1,9804.488474
637.009771,1,9805.245379
327.441174,2,9805.936018
662.365896,1,9806.761973
364.853563,1,9807.389552
628.759697,1,9808.118094
229.0,1,9808.502955
634.308367,1,9809.202983
636.83058,1,9809.927076
227.890141,2,9810.351043
225.660546,4,9810.851811
640.01705,1,9811.556382
635.29681,1,9812.372695
638.389816,1,9813.1107
635.244362,1,9813.808125
229.0,1,9814.212756
227.894164,2,9814.627961
229.0,1,9815.016916
229.0,1,9815.422383
633.257341,1,9816.129479
229.0,1,9816.547852
635.677976,1,9817.316062
629.755556,5,9818.134506
227.895229,2,9818.572077
639.706653,1,9819.273046
229.0,1,9819.654867
227.865239,2,9820.076337
229.0,1,9820.517762
641.912526,1,9821.198897
229.0,1,9821.601283
225.516072,4,9822.113206
635.122222,1,9822.806183
642.285382,1,9823.47397
229.0,1,9823.882061
634.716746,3,9824.64804
635.521992,3,9825.454865
227.866419,2,9825.860416
227.864497,2,9826.287107
639.795804,1,9827.087936
227.857105,2,9827.535085
628.545414,2,9828.250745
632.221608,1,9829.007175
626.824835,1,9829.718474
229.0,1,9830.094925
632.117927,1,9830.808744
361.838267,1,9831.529871
633.954064,1,9832.208993
639.327143,2,9832.920775
226.75972,3,9833.392651
635.914421,1,9834.079843
641.978782,1,9834.798657
637.860607,2,9835.610671
227.862162,2,9836.033714
637.983068,1,9836.75321
229.0,1,9837.1271
639.676539,1,9837.826126
640.091518,1,9838.601036
636.810333,1,9839.31195
633.621439,1,9840.012864
640.429529,1,9840.690168
634.634151,1,9841.394722
634.020411,1,9842.117819
638.668245,1,9842.829134
229.0,1,9843.206941
633.83884,2,9843.916259
229.0,1,9844.309003
634.852387,1,9845.013986
626.164465,1,9845.753918
227.841886,2,9846.169026
633.681777,1,9846.918606
229.0,1,9847.297217
229.0,1,9847.677936
638.33573,1,9848.471257
638.676603,1,9849.199454
632.536884,1,9849.978254
637.376638,2,9850.680941
227.891274,2,9851.109182
633.882204,1,9851.800031
352.222729,1,9852.421526
663.457224,1,9853.174722
659.337805,4,9853.978933
627.941749,1,9854.682069
633.951448,1,9855.507983
633.356764,2,9856.257973
662.698829,1,9856.972728
227.864811,2,9857.429599
663.054473,1,9858.120885
229.0,1,9858.522181
365.12917,2,9859.213474
635.153391,1,9859.884861
634.18539,1,9860.6163
229.0,1,9860.997054
352.659529,1,9861.63994
229.0,1,9862.032979
229.0,1,9862.421727
636.188916,1,9863.124859
229.0,1,9863.536905
229.0,1,9863.926941
630.845165,2,9864.689232
662.151883,1,9865.46619
662.349586,2,9866.189987
638.938844,1,9866.910497
666.34659,1,9867.557169
663.46944,1,9868.270764
632.882587,1,9869.009001
640.329765,1,9869.721257
637.717014,1,9870.50972
630.81952,1,9871.188175
633.725452,1,9871.915715
636.475997,1,9872.613346
631.910287,2,9873.366175
633.592047,1,9874.064219
624.781576,1,9874.752554
634.228784,2,9875.509923
662.328162,1,9876.259222
577.102191,1,9876.94155
637.29097,1,9877.662083
633.337478,2,9878.394274
229.0,1,9878.772767
229.0,1,9879.16124
627.572863,3,9879.958978
642.520952,1,9880.628382
663.494946,1,9881.266738
637.131432,1,9881.956745
634.041623,1,9882.637708
641.71072,1,9883.361316
637.881336,1,9884.035939
640.064537,1,9884.72342
635.517432,1,9885.499187
657.27835,6,9886.386195
227.880306,2,9886.799742
634.51648,1,9887.55709
634.225703,1,9888.25783
630.177419,2,9889.020829
634.062457,1,9889.724332
227.869013,2,9890.132881
229.0,1,9890.55083
636.692073,1,9891.414212
633.857853,1,9892.10459
229.0,1,9892.504885
229.0,1,9892.892859
226.741752,3,9893.370571
632.577977,1,9894.088638
639.305214,1,9894.791416
638.390075,1,9895.517708
635.578898,1,9896.210731
225.640216,4,9896.734484
634.782999,1,9897.440315
635.793957,1,9898.120084
639.184918,1,9898.834514
229.0,1,9899.255901
631.604831,3,9900.021894
666.779545,1,9900.714859
634.326526,1,9901.473978
229.0,1,9901.887224
639.649612,1,9902.580934
226.712987,3,9903.073591
638.90015,1,9903.767031
229.0,1,9904.145219
227.838457,2,9904.572028
637.084447,2,9905.340477
229.0,1,9905.730719
640.029194,1,9906.412909
633.642353,1,9907.149059
634.603489,1,9907.787872
226.756933,3,9908.24083
629.570552,1,9908.961694
229.0,1,9909.364897
634.694827,1,9910.069633
627.339248,1,9910.824529
633.649925,1,9911.519908
633.664512,1,9912.208466
229.0,1,9912.660301
641.110652,1,9913.35994
633.301418,1,9914.104528
629.936265,1,9914.795965
639.464327,1,9915.602267
639.635417,1,9916.30122
639.31243,1,9917.05986
637.841023,1,9917.754803
229.0,1,9918.185211
663.008862,1,9918.872855
638.210678,1,9919.562846
629.882928,1,9920.254017
229.0,1,9920.641839
229.0,1,9921.044869
638.708336,1,9921.746069
576.983025,2,9922.528742
633.728021,1,9923.310153
630.542282,4,9924.136858
638.42607,1,9924.835116
353.512543,1,9925.617728
642.163291,1,9926.284869
628.224119,1,9927.041224
227.875409,2,9927.480968
639.519441,1,9928.16941
638.562187,2,9928.873229
663.093467,1,9929.605177
227.855119,2,9930.017173
639.224721,1,9930.687798
638.760953,1,9931.378927
662.102842,1,9932.079793
639.292631,3,9932.870291
633.269762,1,9933.566404
634.582181,1,9934.413892
227.823217,2,9934.836901
638.829379,1,9935.528096
634.850182,1,9936.21662
319.689386,1,9936.904087
639.115672,1,9937.612829
229.0,1,9937.987892
665.2619,1,9938.645921
635.244063,1,9939.340284
637.649452,2,9940.09
639.161948,1,9940.783387
229.0,1,9941.155944
634.204001,1,9941.846078
636.052511,1,9942.508304
636.03394,1,9943.186202
630.658278,1,9943.911419
637.318955,3,9944.677849
635.283465,1,9945.374558
665.544708,1,9946.114242
664.748382,1,9946.798841
227.864527,2,9947.274443
632.8379,1,9947.974559
628.556465,3,9948.735897
353.076003,1,9949.457206
641.551836,1,9950.13856
623.126005,11,9951.236021
638.580121,1,9951.960016
635.680453,1,9952.650215
636.705625,1,9953.352386
664.624862,1,9954.01603
229.0,1,9954.399741
229.0,1,9954.796874
634.10094,1,9955.623696
229.0,1,9956.008122
631.271015,4,9956.809433
630.89321,4,9957.613226
639.931059,1,9958.292833
368.010829,1,9958.964704
229.0,1,9959.34714
640.419733,1,9960.026309
639.014363,1,9960.711251
229.0,1,9961.096271
633.858186,1,9961.844509
330.17893,2,9962.544448
633.934162,1,9963.243765
627.206627,3,9963.972172
638.826808,1,9964.65917
633.934512,1,9965.348873
629.93467,1,9966.079121
633.562053,2,9966.829625
637.456814,1,9967.55703
229.0,1,9967.959
633.218147,1,9968.634447
634.239543,1,9969.417765
640.383538,2,9970.140882
639.213984,1,9970.83758
227.834044,2,9971.301069
662.545258,1,9972.016018
639.486999,1,9972.693913
638.931337,1,9973.392595
632.811519,1,9974.124426
229.0,1,9974.521635
657.967683,4,9975.349967
370.209773,2,9976.032999
638.096179,1,9976.847162
635.090468,3,9977.603363
628.145969,1,9978.307982
639.729025,1,9979.0305
376.95352,1,9979.652622
330.743986,1,9980.302231
633.350754,2,9981.042424
634.109995,1,9981.751722
638.439387,1,9982.471974
229.0,1,9982.860773
634.869979,1,9983.555118
632.08844,3,9984.327926
633.915954,1,9985.021223
633.374922,2,9985.798616
229.0,1,9986.243641
634.452552,1,9986.970822
636.243115,1,9987.669091
353.49687,3,9988.441074
632.245052,1,9989.158083
638.484071,1,9989.84705
630.322991,7,9990.789467
229.0,1,9991.174721
229.0,1,9991.57443
229.0,1,9991.961649
632.787646,1,9992.70303
637.437683,1,9993.403813
633.504373,2,9994.177499
628.99787,2,9994.851941
229.0,1,9995.246176
632.508176,3,9996.072866
229.0,1,9996.481185
630.194477,5,9997.32346
634.983003,1,9998.074262
662.679107,1,9998.754746
634.566214,1,9999.456935
638.601175,1,10000.089699
633.946111,2,10000.845012
640.240109,3,10001.648355
665.280056,1,10002.331877
634.322178,1,10003.087914
229.0,1,10003.49162
663.017708,1,10004.154632
634.687136,1,10004.847702
637.371722,2,10005.636905
637.291753,1,10006.348825
634.305343,3,10007.077847
630.830522,1,10007.811814
632.68679,1,10008.559984
634.587143,1,10009.306943
229.0,1,10009.699754
636.023724,2,10010.417805
666.211981,1,10011.11524
631.246885,4,10011.921963
227.878448,2,10012.332623
634.407434,1,10013.082135
633.712655,1,10013.750285
633.184872,2,10014.481442
226.731405,3,10014.948867
229.0,1,10015.336684
638.842235,1,10015.993655
640.858953,1,10016.700409
636.6671,1,10017.430539
229.0,1,10017.849695
637.657012,1,10018.54634
227.853516,2,10018.968415
229.0,1,10019.44374
630.38978,1,10020.170805
639.259964,1,10020.902532
636.581092,1,10021.588814
632.522665,1,10022.310406
229.0,1,10022.694645
633.5564,2,10023.443897
229.0,1,10023.826874
229.0,1,10024.247836
639.838877,1,10024.926742
635.29012,1,10025.622051
634.797512,1,10026.30983
639.120435,1,10026.954208
635.642568,1,10027.666104
630.706344,3,10028.488821
630.679925,4,10029.32621
633.033767,1,10030.031232
633.717278,1,10030.718068
229.0,1,10031.098541
633.761246,1,10031.771162
229.0,1,10032.187901
642.337617,1,10032.861425
640.331946,1,10033.558951
229.0,1,10034.033995
632.422399,1,10034.759861
638.699119,2,10035.51019
636.670653,1,10036.204828
226.774978,3,10036.673157
633.966281,1,10037.404984
633.176432,2,10038.203667
580.241609,1,10038.852491
229.0,1,10039.271193
377.246624,1,10039.970447
634.419675,1,10040.674857
638.068137,1,10041.374829
630.986623,1,10042.060012
225.652365,4,10042.563573
635.569632,1,10043.241971
229.0,1,10043.622389
229.0,1,10044.010722
629.064796,1,10044.730536
638.897794,1,10045.523935
662.78171,1,10046.207123
641.962425,1,10046.978775
359.673843,1,10047.651145
638.299181,1,10048.326914
663.930098,1,10048.98603
635.477509,1,10049.668792
641.315,1,10050.355087
629.639127,1,10051.104589
229.0,1,10051.483573
639.060288,1,10052.119441
634.238865,1,10052.810441
632.925154,1,10053.479233
634.51465,1,10054.178863
227.884901,2,10054.655293
634.281226,1,10055.351595
636.001029,1,10056.069482
622.159785,9,10057.059166
639.441355,2,10057.781768
631.361839,1,10058.518788
632.990395,1,10059.152763
633.012699,2,10059.889151
632.946145,2,10060.610079
636.095994,1,10061.295152
633.960062,1,10062.00453
632.625306,2,10062.772123
229.0,1,10063.150189
223.22872,6,10063.7439
635.951253,1,10064.464872
634.040432,1,10065.232617
637.412399,1,10065.966761
229.0,1,10066.364418
634.819166,1,10067.056817
640.24906,1,10067.766046
368.781568,1,10068.46115
639.52582,1,10069.155975
635.02721,1,10069.87352
632.905126,2,10070.657794
368.359603,1,10071.341589
632.986814,2,10072.066701
227.89778,2,10072.487048
229.0,1,10072.898249
634.669641,1,10073.638432
639.556694,3,10074.401052
638.043695,1,10075.098837
227.878323,2,10075.528123
632.521033,2,10076.258739
637.341173,2,10077.024323
229.0,1,10077.458745
633.358752,2,10078.183739
635.361657,1,10078.821569
636.758326,1,10079.521892
636.719168,1,10080.20388
634.122531,1,10080.914818
577.439046,1,10081.584419
639.602913,1,10082.331944
639.306597,2,10083.184562
633.009295,2,10083.920975
631.834344,3,10084.685193
229.0,1,10085.087967
666.73839,2,10085.882833
638.167678,1,10086.545162
229.0,1,10086.945954
632.756183,2,10087.679535
635.774125,1,10088.348186
634.852896,1,10089.121619
229.0,1,10089.496314
635.826842,1,10090.191336
635.410584,1,10090.913069
641.944133,1,10091.626796
227.893895,2,10092.066958
635.442462,1,10092.811978
637.891133,1,10093.506806
630.34133,1,10094.198023
635.698856,1,10094.970527
631.144704,1,10095.612014
229.0,1,10095.991111
229.0,1,10096.414657
634.393572,1,10097.200924
635.334027,4,10098.017104
635.199107,1,10098.751115
637.241366,2,10099.466155
229.0,1,10099.861598
633.832356,1,10100.595172
229.0,1,10100.969778
665.324939,1,10101.658932
358.241157,1,10102.296908
629.900831,1,10102.922457
229.0,1,10103.321974
633.770897,1,10104.057753
633.201456,1,10104.830512
633.529767,2,10105.55612
663.034039,1,10106.246027
634.748469,1,10106.978349
635.386269,1,10107.73691
636.038922,1,10108.422419
636.615175,1,10109.115939
225.570154,4,10109.590859
633.011024,1,10110.274633
639.760544,2,10110.974884
634.401065,1,10111.732791
227.822925,2,10112.14257
629.810932,2,10112.857128
637.865857,1,10113.553516
635.640477,1,10114.252759
229.0,1,10114.633597
628.647847,6,10115.555224
630.105878,1,10116.249932
638.425532,2,10116.977074
229.0,1,10117.366199
640.450045,1,10118.060937
636.900558,1,10118.772925
637.900049,1,10119.52217
666.881925,1,10120.179922
637.077763,1,10120.877099
229.0,1,10121.259628
572.94206,1,10121.951031
227.887306,2,10122.367481
637.647552,1,10123.0708
229.0,1,10123.472008
666.024855,1,10124.149068
229.0,1,10124.607038
632.422845,1,10125.524577
663.565348,1,10126.237106
633.66032,1,10127.111834
634.905077,1,10127.811057
351.764367,7,10128.75411
636.390105,1,10129.463538
637.28157,1,10130.162356
229.0,1,10130.584728
629.861566,1,10131.265114
229.0,1,10131.671844
637.495745,1,10132.364973
636.972343,2,10133.105106
633.82249,1,10133.811544
628.409035,7,10134.751876
632.212566,1,10135.503438
640.369515,1,10136.193458
633.341367,2,10137.00997
227.892106,2,10137.431281
641.18779,1,10138.127719
633.928212,1,10138.900906
628.851356,2,10139.619992
631.082794,1,10140.313193
229.0,1,10140.708098
634.133654,1,10141.427432
637.369666,1,10142.124444
641.827449,1,10142.85387
369.609316,1,10143.523489
229.0,1,10144.121741
632.655411,2,10144.904012
641.647369,1,10145.644508
224.484764,5,10146.228389
229.0,1,10146.651131
227.822626,2,10147.092353
639.343194,1,10147.849677
639.511247,1,10148.580562
628.051035,1,10149.319726
632.425518,1,10150.030671
628.565267,1,10150.79693
636.943177,3,10151.55974
663.346626,3,10152.299867
627.995499,1,10152.937119
641.253876,1,10153.627495
663.635323,1,10154.366158
632.994725,2,10155.110501
638.594673,1,10155.853961
229.0,1,10156.246958
229.0,1,10156.69404
639.965186,1,10157.37497
330.044742,1,10158.020683
632.049095,2,10158.730917
633.415304,2,10159.490652
638.489316,1,10160.187678
633.62802,1,10160.873382
229.0,1,10161.272092
636.436883,1,10162.001975
641.652549,1,10162.686062
633.659547,1,10163.334727
374.053879,1,10163.974422
637.37701,2,10164.706175
635.549194,1,10165.426948
376.474672,1,10166.181908
639.508239,1,10166.874484
628.995346,1,10167.531243
630.189694,4,10168.32236
361.728156,1,10168.953231
661.985103,1,10169.710621
229.0,1,10170.106984
641.012108,1,10170.802248
229.0,1,10171.193876
634.962752,1,10171.920037
635.973062,4,10172.724591
634.315798,2,10173.484032
638.133281,1,10174.193113
637.374841,1,10174.899704
227.831666,2,10175.354079
640.911659,1,10176.052948
631.147277,4,10176.885094
640.861332,1,10177.686944
626.806669,1,10178.452177
229.0,1,10178.824922
360.474184,1,10179.542982
229.0,1,10179.918476
632.721695,3,10180.688188
627.251707,1,10181.448478
664.791264,2,10182.164877
229.0,1,10182.586895
632.983069,1,10183.280691
633.983235,1,10183.972876
227.852362,2,10184.389185
662.161154,1,10185.137115
640.482065,1,10185.820656
229.0,1,10186.204746
631.4107,2,10186.931177
631.632074,3,10187.712594
229.0,1,10188.094441
580.693955,1,10188.8752
634.041681,1,10189.569849
229.0,1,10190.060019
634.834362,1,10190.764664
663.787801,1,10191.424241
639.730788,2,10192.166791
632.945849,1,10192.84524
641.071654,1,10193.52439
632.077561,1,10194.238563
328.983823,1,10194.890865
639.743956,1,10195.523424
229.0,1,10195.960608
663.470068,1,10196.617028
229.0,1,10197.174893
662.850007,1,10197.889336
637.95251,1,10198.613845
633.013072,2,10199.36292
636.611432,1,10200.096295
637.099483,3,10200.852773
634.445648,1,10201.56229
633.729283,1,10202.249306
640.865782,1,10202.939029
630.14194,6,10203.83431
368.698476,1,10204.465914
229.0,1,10204.850739
634.380965,1,10205.619272
633.686668,1,10206.3234
634.252786,1,10207.064646
351.41385,1,10207.736189
227.892784,2,10208.163622
634.710376,1,10208.868891
633.391524,1,10209.539111
635.213377,1,10210.23597
229.0,1,10210.618068
638.971848,1,10211.371085
635.67024,2,10212.12697
229.0,1,10212.49377
229.0,1,10212.883865
632.758261,3,10213.644551
229.0,1,10214.027574
635.629482,1,10214.775331
636.912834,1,10215.478589
225.564152,4,10215.993633
639.545583,1,10216.784244
633.816467,2,10217.528586
632.913454,1,10218.255103
638.318418,1,10218.981871
227.86389,2,10219.422707
633.839057,1,10220.138712
229.0,1,10220.52893
640.730788,1,10221.214445
229.0,1,10221.594552
363.564894,1,10222.224801
633.839296,1,10222.938469
633.770316,1,10223.648941
634.773738,1,10224.356873
229.0,1,10224.729764
226.650497,3,10225.214459
640.762362,1,10225.905984
666.765933,1,10226.641818
227.899671,2,10227.068087
634.022678,1,10227.842093
632.874263,1,10228.532277
638.516987,1,10229.229679
635.534331,5,10230.110846
227.871907,2,10230.532546
633.662805,1,10231.247875
225.626516,4,10231.850752
636.344461,1,10232.714088
632.484592,3,10233.81214
229.0,1,10234.203281
636.705468,2,10234.929507
635.598687,1,10235.623893
229.0,1,10235.990556
632.114719,2,10236.811223
640.316183,1,10237.550447
632.574165,1,10238.243946
625.208242,5,10239.074687
634.559506,1,10239.851149
641.430247,1,10240.516181
636.328298,2,10241.26813
632.415019,1,10242.055054
632.63312,1,10242.770071
637.410471,1,10243.463078
634.43517,1,10244.14907
633.356323,2,10244.883943
638.708182,1,10245.606827
634.855613,1,10246.368363
632.795432,1,10247.099044
640.288987,1,10247.794436
638.667053,1,10248.528476
631.454802,3,10249.337101
664.042222,2,10250.047203
224.407946,5,10250.59845
662.608081,1,10251.294831
229.0,1,10251.690796
633.576423,2,10252.419179
633.342821,2,10253.184805
663.209458,1,10253.893742
642.370475,1,10254.590326
632.735222,1,10255.236223
632.342132,3,10255.994698
639.972549,1,10256.729953
638.479344,1,10257.423885
635.188847,1,10258.121807
229.0,1,10258.502338
229.0,1,10258.932752
661.77098,1,10259.686015
634.3107,4,10260.511046
637.460243,2,10261.238574
638.957747,1,10261.919216
640.896133,2,10262.64465
636.083957,1,10263.336611
632.058472,1,10264.08253
633.430057,1,10264.829134
661.596534,1,10265.516087
229.0,1,10265.918558
227.843137,2,10266.342786
229.0,1,10266.723792
227.872268,2,10267.179964
634.936803,1,10267.89707
229.0,1,10268.273786
640.783298,1,10268.984512
229.0,1,10269.399039
636.859829,1,10270.136061
229.0,1,10270.513041
637.591289,1,10271.219579
634.059696,1,10272.062268
632.087782,2,10272.817998
634.045924,1,10273.497752
632.831931,1,10274.192312
639.091748,1,10274.91864
638.390527,1,10275.596851
226.609496,3,10276.050291
641.450148,1,10276.732667
631.637684,3,10277.535148
634.595656,1,10278.227209
660.930326,2,10278.993905
637.844178,3,10279.74344
229.0,1,10280.137113
361.888697,3,10280.945302
636.760349,1,10281.623407
635.811147,1,10282.346802
229.0,1,10282.741707
633.962705,2,10283.45474
628.360022,1,10284.089895
663.39067,1,10284.792626
226.709088,3,10285.263257
636.363157,2,10286.013021
229.0,1,10286.42672
229.0,1,10286.80999
627.130422,1,10287.541053
633.950888,1,10288.248095
635.572348,1,10288.933022
353.457273,1,10289.617401
229.0,1,10290.016633
639.463931,1,10290.70296
631.335548,2,10291.42252
634.883096,1,10292.097548
635.672756,2,10292.852416
635.469104,1,10293.578052
229.0,1,10293.957026
633.112455,2,10294.709259
635.764704,1,10295.432598
227.867104,2,10295.849509
229.0,1,10296.241137
634.165722,1,10296.981812
229.0,1,10297.371158
636.840713,2,10298.080302
639.885356,1,10298.774906
633.339902,1,10299.524193
229.0,1,10299.905976
633.892381,1,10300.640129
637.654919,1,10301.335084
633.858599,2,10302.132209
638.196322,1,10302.848866
222.305871,7,10303.460438
370.675355,1,10304.156283
227.896322,2,10304.629056
229.0,1,10305.014556
634.359612,1,10305.728076
229.0,1,10306.10596
639.320245,1,10306.827913
229.0,1,10307.212845
229.0,1,10307.700006
635.313835,1,10308.482425
635.604244,1,10309.168271
229.0,1,10309.561216
364.271418,1,10310.413319
227.893301,2,10310.851402
634.040124,2,10311.595098
229.0,1,10312.030575
223.249763,6,10312.606866
632.634879,2,10313.370321
637.889777,1,10314.123017
633.511433,2,10314.861005
665.084001,1,10315.575342
227.864582,2,10316.008985
631.708324,1,10316.720167
634.374562,1,10317.413816
640.922378,1,10318.110176
635.497983,1,10318.805884
229.0,1,10319.242076
662.371593,1,10319.889072
225.58629,4,10320.368494
634.789876,1,10321.08439
639.393126,1,10321.716127
633.558215,1,10322.415992
638.855127,2,10323.284785
633.181771,1,10323.993781
634.410721,1,10324.711318
630.293002,1,10325.449514
229.0,1,10325.844741
356.676302,1,10326.50925
636.217161,1,10327.218041
229.0,1,10327.600227
631.487281,3,10328.4361
229.0,1,10328.824483
632.879936,2,10329.597774
633.604658,1,10330.309964
631.746805,1,10331.039168
641.551001,1,10331.685943
633.329286,1,10332.393937
632.586118,1,10333.092447
634.311096,1,10333.865957
636.77356,1,10334.610503
227.856671,2,10335.04967
229.0,1,10335.424488
630.334765,4,10336.231332
639.134578,1,10336.921063
640.758012,2,10337.678563
229.0,1,10338.096904
352.32199,2,10338.77438
633.860331,1,10339.479234
636.620109,1,10340.208742
318.370701,1,10340.830307
229.0,1,10341.211171
633.19124,2,10341.970739
635.295646,1,10342.67631
640.38148,2,10343.411781
638.478512,1,10344.086037
637.878322,4,10344.981778
625.825443,6,10345.902315
627.61519,1,10346.620081
634.619782,1,10347.32186
634.028884,1,10348.013067
227.866512,2,10348.443351
634.394258,1,10349.166353
634.317451,1,10349.929788
634.813458,3,10350.693933
339.432818,3,10351.404156
636.616996,1,10352.096007
223.280983,6,10352.674788
636.82599,3,10353.45785
638.959808,1,10354.091362
640.862568,1,10354.800058
634.800008,3,10355.572116
638.909291,1,10356.27351
634.609786,1,10357.002599
632.907324,1,10357.75091
630.133073,1,10358.449648
634.916368,1,10359.148058
227.886844,2,10359.577248
639.711971,1,10360.26089
365.615977,1,10360.950625
223.342709,6,10361.526362
664.931378,1,10362.174959
641.752285,1,10362.88317
633.154451,1,10363.612907
365.927652,1,10364.254042
639.784501,1,10365.045984
229.0,1,10365.460734
