#{"t_start": 1754942248.3724322, "env_id": "None"}
r,l,t
633.194176,2,5010.136752
640.577603,1,5010.780734
632.047203,1,5011.417006
638.572888,2,5012.053391
227.848804,2,5012.434645
632.731233,6,5013.232239
631.304953,9,5014.063335
229.0,1,5014.405295
223.28005,6,5014.873515
634.158563,1,5015.537457
637.110233,1,5016.177308
229.0,1,5016.547702
661.469501,2,5017.198228
229.0,1,5017.550492
631.314396,1,5018.179458
660.441924,2,5018.817963
635.472822,2,5019.519585
666.021068,1,5020.130577
630.214515,1,5020.862015
636.893511,3,5021.586918
325.3844,5,5022.286419
639.372159,2,5022.983074
627.126339,8,5023.802886
227.851355,2,5024.216631
357.529543,1,5024.818958
640.841121,1,5025.45955
636.692979,1,5026.097677
633.039789,2,5026.791892
639.456379,1,5027.412265
340.749059,2,5028.061796
637.175458,1,5028.68784
636.862235,3,5029.400548
633.162563,2,5030.07817
227.870414,2,5030.448486
638.498039,1,5031.107083
229.0,1,5031.456279
661.108096,4,5032.17868
229.0,1,5032.543484
229.0,1,5032.884254
633.29825,2,5033.583503
631.384403,3,5034.263547
663.951321,2,5034.959574
632.233935,6,5035.690297
631.782184,1,5036.334528
632.614536,6,5037.11517
662.692291,4,5037.859479
635.30588,1,5038.509444
634.097117,1,5039.18212
636.702013,1,5039.827397
638.274915,2,5040.526258
229.0,1,5040.88267
629.450689,5,5041.6053
635.941039,3,5042.327755
635.040935,1,5042.961762
229.0,1,5043.30315
638.679346,2,5043.953924
575.252165,2,5044.59616
633.279238,1,5045.255422
631.784938,3,5045.977493
634.275093,1,5046.635212
636.041987,2,5047.302834
229.0,1,5047.658433
362.033792,4,5048.351102
631.591327,1,5048.985721
226.771306,3,5049.371319
229.0,1,5049.721579
661.576265,2,5050.396402
355.556454,8,5051.459515
371.925374,1,5052.052972
629.490092,2,5052.708569
229.0,1,5053.058677
629.316418,4,5053.817892
229.0,1,5054.159019
632.592127,2,5054.821921
634.09228,3,5055.525588
636.661089,1,5056.204907
634.931555,1,5056.871783
633.776942,1,5057.49628
225.568934,4,5057.929639
658.98658,4,5058.678895
640.303618,1,5059.324019
226.743707,3,5059.720792
632.637148,1,5060.400755
632.46882,2,5061.076701
229.0,1,5061.424983
630.888147,1,5062.023969
578.240046,3,5062.743472
225.613988,4,5063.168823
636.863645,2,5063.830576
229.0,1,5064.19326
634.753744,5,5064.960359
229.0,1,5065.304404
229.0,1,5065.651859
226.754988,3,5066.047475
634.771675,1,5066.708057
636.274597,4,5067.390622
632.12667,1,5068.04382
229.0,1,5068.39684
229.0,1,5068.750461
661.279207,3,5069.465349
229.0,1,5069.796651
227.89861,2,5070.194471
635.843295,1,5070.815407
640.761505,1,5071.453147
229.0,1,5071.80373
630.921484,3,5072.534533
621.229876,8,5073.347637
630.07545,5,5074.096452
635.516765,1,5074.734345
637.92829,2,5075.401712
636.0089,1,5076.039785
658.256113,6,5076.772134
229.0,1,5077.122483
634.398984,1,5077.792416
361.524628,1,5078.393743
321.848011,4,5079.050427
632.665649,2,5079.73236
375.889914,1,5080.406941
632.535025,1,5081.077072
668.150405,1,5081.673597
634.014134,1,5082.393718
225.564657,4,5082.806174
631.909978,3,5083.534041
227.879044,2,5083.914867
637.49705,1,5084.559334
661.66478,4,5085.249171
638.502076,1,5085.946887
634.554989,1,5086.617544
666.78162,1,5087.241967
634.139167,1,5087.899589
229.0,1,5088.248348
229.0,1,5088.610812
229.0,1,5088.948855
229.0,1,5089.296806
229.0,1,5089.654201
634.135865,1,5090.290926
633.553694,3,5090.999534
634.291513,1,5091.68573
229.0,1,5092.033182
640.821277,2,5092.694198
633.460332,2,5093.366802
229.0,1,5093.735775
229.0,1,5094.091709
638.246628,1,5094.758001
636.151086,5,5095.447842
632.717326,2,5096.153696
635.097022,1,5096.832491
628.87621,1,5097.506713
633.739159,1,5098.156403
227.895151,2,5098.540808
633.580602,1,5099.216713
634.669727,1,5099.879309
661.909807,1,5100.495428
636.842299,3,5101.211823
634.274434,1,5101.89588
633.574869,4,5102.618066
635.973091,1,5103.260621
634.82344,1,5103.946632
633.932582,1,5104.590233
661.188862,2,5105.261589
634.235217,6,5106.074534
639.340261,2,5106.762832
636.640128,1,5107.423886
229.0,1,5107.773381
635.871469,2,5108.449469
637.105176,3,5109.151951
229.0,1,5109.501154
637.140722,2,5110.188834
633.689647,2,5110.880922
634.09255,1,5111.530177
662.133183,2,5112.189213
637.895764,3,5112.904706
227.871802,2,5113.28651
227.838544,2,5113.66873
631.389267,1,5114.338446
227.861966,2,5114.719811
229.0,1,5115.079773
620.064274,13,5116.024468
640.641179,1,5116.645641
633.631031,2,5117.346183
634.694735,1,5117.983536
229.0,1,5118.352253
633.9867,1,5119.003553
229.0,1,5119.391919
227.868676,2,5119.778109
623.305208,9,5120.618235
634.632052,1,5121.292607
629.009795,6,5122.075264
641.906252,1,5122.69829
227.846534,2,5123.101902
634.071975,1,5123.749984
634.039692,3,5124.476634
633.790273,4,5125.225348
630.69866,8,5126.049338
227.866211,2,5126.42134
635.77671,1,5127.120546
626.295166,2,5127.773923
633.752081,1,5128.409952
634.166808,1,5129.080467
635.240129,1,5129.698153
225.693411,4,5130.129065
635.899078,1,5130.82173
637.733696,1,5131.471598
634.758118,1,5132.12722
227.856792,2,5132.499969
225.67157,4,5132.952523
633.090105,2,5133.640398
633.980446,1,5134.278028
631.281834,3,5135.000006
381.53106,1,5135.596395
635.157461,1,5136.217322
635.531298,1,5136.885748
663.380519,4,5137.592187
640.416605,2,5138.248135
626.953675,2,5138.906849
634.821145,1,5139.565528
621.062539,6,5140.344072
633.514383,1,5141.010122
634.782265,1,5141.658311
638.753267,2,5142.321585
229.0,1,5142.681421
623.361294,5,5143.427517
632.143082,3,5144.130122
636.192777,1,5144.819511
631.103763,4,5145.536069
659.770977,3,5146.220176
632.912599,4,5147.032104
660.178909,4,5147.758593
366.012572,2,5148.374864
630.877244,4,5149.105845
662.757738,3,5149.820921
629.15284,4,5150.568131
632.465256,2,5151.265672
580.932437,1,5151.951242
634.834374,1,5152.556911
629.674981,8,5153.356736
229.0,1,5153.734224
639.833885,2,5154.39574
633.868416,1,5155.039588
229.0,1,5155.39935
357.694437,1,5155.981542
635.907404,1,5156.585613
663.841905,3,5157.27122
634.046923,3,5157.988503
638.982246,1,5158.628824
630.818466,1,5159.283622
227.855183,2,5159.659709
633.261862,2,5160.315152
224.40143,5,5160.788181
634.752341,2,5161.443645
635.050499,1,5162.086251
229.0,1,5162.439402
229.0,1,5162.780934
625.887033,7,5163.580512
634.614548,2,5164.297699
661.282482,2,5164.978231
229.0,1,5165.326646
229.0,1,5165.676584
229.0,1,5166.02786
640.925306,2,5166.712998
226.779383,3,5167.117059
225.531773,4,5167.550171
229.0,1,5167.908141
628.476672,3,5168.561979
634.495991,1,5169.215117
229.0,1,5169.566304
229.0,1,5169.931125
636.21821,1,5170.583597
633.090646,1,5171.252128
347.139566,1,5171.841524
635.800359,3,5172.510718
660.812082,4,5173.18089
634.251258,1,5173.833519
633.744844,1,5174.504557
627.89172,2,5175.203841
636.575308,1,5175.826217
633.450111,2,5176.493724
634.734087,2,5177.151862
350.593822,1,5177.731004
638.678545,1,5178.366393
229.0,1,5178.72746
634.110594,1,5179.391396
657.048249,7,5180.167872
580.848081,1,5180.870791
631.452849,1,5181.525301
229.0,1,5181.886952
660.578599,3,5182.560854
574.82138,4,5183.320786
634.090985,1,5183.982825
663.909912,2,5184.68974
633.727623,1,5185.278984
659.542953,5,5186.014193
627.906035,1,5186.653744
229.0,1,5187.005698
637.979843,3,5187.675261
229.0,1,5188.03451
637.397917,3,5188.716783
229.0,1,5189.080089
367.099008,1,5189.646653
636.920401,1,5190.337339
226.717858,3,5190.776607
639.875057,2,5191.404297
310.471705,2,5191.994198
634.516595,1,5192.631119
632.033497,3,5193.298854
633.467045,1,5193.952871
636.991278,2,5194.607353
631.524517,2,5195.297158
229.0,1,5195.665171
344.332167,1,5196.272191
661.72211,3,5196.94549
632.997985,2,5197.646172
635.126921,1,5198.319509
229.0,1,5198.680086
659.641002,4,5199.365508
225.56853,4,5199.798424
370.90225,3,5200.501391
227.829132,2,5200.864905
660.550132,4,5201.598603
633.42321,4,5202.305122
229.0,1,5202.647778
634.625135,1,5203.236301
367.255659,2,5203.844207
229.0,1,5204.225019
627.637908,7,5205.024918
634.81349,6,5205.805663
357.636756,1,5206.395493
365.650212,1,5207.016973
636.112312,2,5207.670937
632.76292,2,5208.325036
325.844723,4,5209.009659
631.024045,3,5209.712049
632.670493,2,5210.40399
229.0,1,5210.752932
229.0,1,5211.108626
638.438002,1,5211.789457
229.0,1,5212.151906
628.954863,6,5212.951339
666.22264,2,5213.62856
628.357879,1,5214.249293
641.577439,1,5214.854964
628.088867,2,5215.523675
633.986639,1,5216.161429
581.592924,1,5216.768202
635.373598,2,5217.421082
631.045871,4,5218.169101
338.379342,1,5218.757804
229.0,1,5219.092211
638.296464,2,5219.728873
633.185604,1,5220.37365
628.82204,5,5221.175892
229.0,1,5221.51882
225.411297,4,5221.956348
634.48307,1,5222.601998
364.883246,1,5223.19189
229.0,1,5223.562226
662.269934,2,5224.234904
634.376818,1,5224.876909
661.211535,1,5225.474478
631.208456,3,5226.214875
632.634706,1,5226.862353
226.735851,3,5227.277569
633.049714,2,5227.95649
638.899032,1,5228.609574
661.596387,1,5229.267688
636.519697,3,5229.928475
640.173157,1,5230.590082
634.734844,4,5231.326413
367.725394,1,5231.916177
640.946022,1,5232.571694
638.793343,2,5233.282739
227.888655,2,5233.64451
629.629856,4,5234.39904
229.0,1,5234.74864
360.06074,1,5235.374877
629.351824,12,5236.312636
638.708303,3,5237.005223
637.475923,1,5237.692584
634.207243,1,5238.351181
628.663146,3,5238.995095
226.761208,3,5239.379117
223.369173,6,5239.872848
631.73948,1,5240.535918
347.308834,2,5241.15371
641.181953,1,5241.803792
371.431178,1,5242.39399
620.181051,9,5243.256245
634.713465,1,5243.906965
627.246965,1,5244.510908
635.554511,3,5245.191399
632.935228,2,5245.870357
636.588199,2,5246.55532
636.754983,2,5247.234736
638.847506,3,5247.942136
635.345694,1,5248.57955
226.776006,3,5248.978344
638.96383,1,5249.630017
641.003641,1,5250.299792
637.382312,3,5250.984621
634.028837,1,5251.6588
227.891166,2,5252.032351
225.601689,4,5252.445878
629.371087,3,5253.231696
229.0,1,5253.576245
622.767141,3,5254.285444
639.011604,1,5254.937581
229.0,1,5255.284475
229.0,1,5255.63582
229.0,1,5255.986687
359.553982,1,5256.611127
632.199562,3,5257.276939
229.0,1,5257.62754
631.591391,2,5258.329984
637.769258,2,5258.983766
633.143339,1,5259.654274
633.806723,1,5260.323081
632.911316,2,5260.975818
662.966179,1,5261.597133
632.338452,1,5262.263695
229.0,1,5262.622516
663.293357,2,5263.263701
638.373343,4,5264.007701
626.223791,1,5264.603393
629.006736,3,5265.241541
226.688797,3,5265.638539
637.981009,2,5266.314439
581.475132,2,5267.032884
635.256803,1,5267.709148
632.518395,3,5268.422794
660.834422,2,5269.083482
574.489251,1,5269.703661
633.363288,1,5270.37716
638.383812,1,5271.015835
300.015466,6,5271.725101
634.438803,6,5272.491122
633.653829,2,5273.161437
660.999838,2,5273.834171
229.0,1,5274.189984
581.283836,2,5274.875085
226.738944,3,5275.277072
635.071701,6,5276.050752
658.041957,6,5276.825008
226.767142,3,5277.216677
641.518533,1,5277.87843
229.0,1,5278.280543
635.379322,1,5278.902371
356.830377,1,5279.727828
229.0,1,5280.308271
370.313848,1,5280.99064
634.180709,2,5281.682767
226.718494,3,5282.103236
229.0,1,5282.489533
631.621543,3,5283.184071
229.0,1,5283.56796
637.845845,5,5284.319158
633.668958,2,5285.039342
229.0,1,5285.383756
659.182395,3,5286.108917
637.516792,1,5286.822592
227.868324,2,5287.206017
630.602054,4,5287.966424
633.442583,1,5288.616865
663.001872,2,5289.305559
227.8994,2,5289.698715
633.24609,3,5290.469838
226.727582,3,5290.93365
630.254831,1,5291.598862
664.271815,1,5292.22705
633.926308,2,5292.896612
636.195602,1,5293.550321
335.930714,1,5294.156125
639.489047,22,5295.332775
638.512711,1,5295.97637
637.724158,4,5296.670748
633.035085,2,5297.383337
637.934115,3,5298.094508
630.42869,1,5298.727799
631.443999,3,5299.41556
634.043922,1,5300.082543
226.707835,3,5300.48912
633.535908,1,5301.1908
633.508082,2,5301.868268
634.630864,1,5302.54291
633.893758,2,5303.211631
349.93306,1,5303.802585
634.1781,1,5304.469317
626.986496,1,5305.191422
372.00247,1,5305.768673
632.635514,3,5306.502439
224.501964,5,5306.951508
229.0,1,5307.303875
227.89226,2,5307.679878
229.0,1,5308.031945
332.966695,2,5308.642394
229.0,1,5309.003267
629.72994,5,5309.753511
297.87914,2,5310.38944
630.669732,4,5311.103316
632.997693,2,5311.757336
640.33973,2,5312.44301
652.038406,9,5313.289748
335.698665,2,5313.933653
630.705534,4,5314.670722
661.122518,2,5315.330001
632.810018,2,5316.011375
630.681235,1,5316.654579
634.436341,1,5317.307478
343.213565,3,5317.927146
334.416759,5,5318.617959
634.646916,1,5319.260244
377.201895,1,5319.87311
639.085865,1,5320.527505
368.541022,1,5321.121765
229.0,1,5321.482306
630.920776,2,5322.216014
229.0,1,5322.560499
638.587097,3,5323.26159
637.927641,1,5323.960972
662.84573,1,5324.597586
227.840892,2,5324.959795
660.166296,2,5325.620765
638.042433,2,5326.319569
663.102901,1,5326.951455
637.542707,1,5327.604634
635.688937,4,5328.337092
628.264804,1,5328.91901
630.431704,3,5329.64088
365.108543,2,5330.263295
637.655547,2,5330.933419
633.025006,7,5331.716482
632.564415,2,5332.431344
661.672933,1,5333.068446
666.187461,2,5333.720707
634.556368,1,5334.392176
226.692507,3,5334.78421
663.335103,1,5335.421221
632.844445,1,5336.088516
639.810377,2,5336.782202
227.886383,2,5337.140065
656.312504,6,5337.918683
229.0,1,5338.29535
634.319479,1,5338.987309
632.766144,3,5339.672029
229.0,1,5340.01757
635.897703,1,5340.67147
370.102873,7,5341.410486
225.619543,4,5341.835402
227.871752,2,5342.216051
620.684303,8,5343.052464
641.424437,1,5343.707306
619.137456,15,5344.709853
634.290076,1,5345.306565
630.356724,1,5345.891043
227.866054,2,5346.265056
633.796653,2,5346.960114
229.0,1,5347.316509
629.017325,5,5348.027432
666.518438,2,5348.671072
639.550679,2,5349.326409
229.0,1,5349.71248
359.910699,3,5350.414563
229.0,1,5350.764382
634.30496,1,5351.40254
229.0,1,5351.753273
628.352999,6,5352.514035
632.327419,1,5353.15698
637.330568,1,5353.811218
227.881457,2,5354.178142
631.734648,9,5355.004933
629.762812,4,5355.705424
667.171175,1,5356.326382
663.51971,1,5356.999131
621.274007,9,5357.837293
640.534165,1,5358.491044
633.145792,2,5359.172495
628.293085,2,5359.825318
578.983763,1,5360.408642
635.248407,1,5361.08649
345.666094,2,5361.697517
229.0,1,5362.058438
635.741914,1,5362.69474
332.921738,3,5363.317449
359.785357,2,5363.920442
229.0,1,5364.272483
656.564282,8,5365.103054
628.691678,1,5365.762036
227.846215,2,5366.132752
637.775797,4,5366.851568
653.231459,9,5367.709807
629.873803,6,5368.470824
632.249493,1,5369.128348
227.82766,2,5369.499822
229.0,1,5369.858624
226.743543,3,5370.256848
229.0,1,5370.591508
229.0,1,5370.94122
634.949778,1,5371.580181
634.259591,1,5372.24776
635.313036,3,5372.95575
631.988582,3,5373.648326
634.307634,1,5374.39067
632.693537,1,5375.058698
641.710233,1,5375.695834
229.0,1,5376.031068
631.812354,5,5376.769616
635.936943,3,5377.454295
634.060059,1,5378.091109
630.355973,2,5378.746398
631.955523,3,5379.462283
638.061582,1,5380.145592
635.15359,1,5380.798458
633.447448,1,5381.448842
637.642188,3,5382.16081
636.051076,2,5382.878605
633.362354,1,5383.514757
225.551446,4,5383.941583
636.628537,1,5384.601458
227.891668,2,5384.981779
636.89252,2,5385.70079
633.920925,1,5386.416802
628.758502,1,5387.077843
227.826791,2,5387.476002
631.107631,5,5388.25704
634.677909,5,5388.950498
356.419961,9,5389.782695
640.893852,1,5390.419937
630.569414,3,5391.13203
627.320214,1,5391.717371
622.939651,15,5392.738342
640.853071,1,5393.385773
229.0,1,5393.723969
381.018504,1,5394.340369
353.749596,1,5394.905554
632.663533,3,5395.649044
341.040116,11,5396.478263
635.050436,2,5397.098385
625.020276,12,5398.052028
634.884357,1,5398.699125
636.167923,1,5399.34205
621.679765,13,5400.324168
229.0,1,5400.663763
627.048499,7,5401.470572
634.421799,1,5402.121506
630.881312,4,5402.851079
639.542595,1,5403.438344
633.362301,2,5404.12018
227.842655,2,5404.50102
229.0,1,5404.830404
227.876148,2,5405.221489
227.822901,2,5405.597108
634.522314,1,5406.237315
372.607734,4,5406.980092
630.144215,1,5407.638363
630.503111,4,5408.401813
229.0,1,5408.767136
629.676761,1,5409.421397
351.989933,2,5410.059693
634.188136,3,5410.782145
629.945263,1,5411.41528
635.22192,6,5412.18164
639.130968,2,5412.841688
229.0,1,5413.22901
636.890611,3,5413.929923
663.268764,1,5414.573644
625.545981,2,5415.185582
633.324307,1,5415.91271
334.868065,2,5416.536161
227.845693,2,5416.930531
641.733961,1,5417.559297
632.282788,3,5418.2429
638.410185,4,5418.928617
659.451663,5,5419.661317
639.575486,3,5420.346975
632.070201,3,5421.047142
632.406716,2,5421.732599
227.872828,2,5422.102085
639.124542,2,5422.768983
636.993665,1,5423.391222
637.100074,2,5424.065462
229.0,1,5424.429477
629.222123,2,5425.073577
226.716071,3,5425.470232
225.640994,4,5425.901145
223.038484,6,5426.378302
630.634314,5,5427.111071
227.874774,2,5427.493603
633.702889,1,5428.130393
229.0,1,5428.4812
229.0,1,5428.837622
633.210376,1,5429.514521
638.239691,1,5430.102105
219.674611,9,5430.65953
633.942634,1,5431.307006
631.618189,3,5432.011554
637.069892,3,5432.717728
633.809464,2,5433.37406
632.489251,3,5434.059998
226.74303,3,5434.481322
633.893274,1,5435.13505
634.957961,4,5435.836437
224.465085,5,5436.2832
324.128914,6,5437.014619
229.0,1,5437.348245
635.691597,1,5438.031323
631.566906,2,5438.669273
631.526916,2,5439.35946
632.751542,4,5440.076921
633.993847,2,5440.809279
628.075673,6,5441.617158
660.041401,4,5442.330462
229.0,1,5442.715774
637.560298,2,5443.376175
639.036206,2,5444.05335
660.875531,4,5444.783716
229.0,1,5445.136879
640.516847,1,5445.774438
639.119817,1,5446.406707
635.186275,4,5447.126244
638.897994,1,5447.788011
229.0,1,5448.135236
227.84641,2,5448.511162
634.568704,1,5449.213026
374.373867,2,5449.859588
229.0,1,5450.209087
349.738533,1,5450.797485
229.0,1,5451.162822
345.15454,1,5451.719952
636.089438,1,5452.368415
634.197764,1,5453.030569
226.696974,3,5453.44993
229.0,1,5453.788897
361.186493,2,5454.423385
627.044302,6,5455.181352
637.600786,1,5455.819121
229.0,1,5456.167673
229.0,1,5456.518945
622.53784,14,5457.518146
224.458072,5,5458.0023
635.46607,1,5458.63158
626.901618,2,5459.301139
639.870558,2,5459.951694
637.177697,3,5460.678742
225.65292,4,5461.116329
636.903573,4,5461.769576
634.206553,1,5462.437494
345.725923,1,5463.079802
227.896878,2,5463.451309
662.622532,1,5464.082922
226.773914,3,5464.479386
636.867006,1,5465.114997
633.9411,1,5465.754117
636.875729,4,5466.515303
632.285057,1,5467.188875
356.624753,4,5467.890389
637.659575,1,5468.543449
618.235837,8,5469.37291
625.531421,5,5470.136532
633.86999,1,5470.814946
638.865523,4,5471.523798
633.972868,1,5472.190937
229.0,1,5472.54006
626.122335,3,5473.270739
229.0,1,5473.61431
630.820876,1,5474.199169
229.0,1,5474.56079
226.648412,3,5474.960234
632.493317,3,5475.684229
652.923162,9,5476.514921
229.0,1,5476.86632
630.951211,4,5477.6081
632.153149,1,5478.24565
631.602746,2,5478.993081
640.190868,2,5479.664989
578.115607,1,5480.326042
631.838564,3,5481.033412
637.680069,3,5481.751037
229.0,1,5482.084276
632.04338,1,5482.735878
662.51042,2,5483.405854
664.07315,1,5484.059813
633.911096,1,5484.713175
634.264732,1,5485.391637
634.036607,1,5485.997816
351.48814,2,5486.634488
229.0,1,5486.974213
661.286082,3,5487.684325
358.059146,1,5488.326763
632.824344,1,5488.988768
636.751772,1,5489.619263
633.739621,1,5490.255537
314.120708,1,5490.858155
634.850148,1,5491.5435
631.330156,1,5492.172427
229.0,1,5492.512264
633.82265,1,5493.184914
635.292223,1,5493.801574
633.169652,7,5494.568521
638.609432,2,5495.237716
634.240583,1,5495.921022
636.042113,3,5496.607157
227.80858,2,5497.005646
224.441707,5,5497.460965
631.136563,3,5498.174494
229.0,1,5498.516763
225.475147,4,5498.965253
634.0178,1,5499.641148
668.487451,1,5500.305017
631.981218,2,5500.962146
367.622684,1,5501.550734
629.975976,7,5502.347865
633.731012,1,5503.021497
227.892754,2,5503.389941
618.682901,11,5504.262379
637.44151,1,5504.921876
344.617505,1,5505.495668
634.365793,4,5506.243411
229.0,1,5506.587502
631.997756,1,5507.295267
226.722779,3,5507.701379
638.045,2,5508.374488
226.672631,3,5508.774484
638.112379,2,5509.462842
639.670802,1,5510.097904
217.571878,11,5510.695639
225.596456,4,5511.134077
227.860582,2,5511.538027
226.740649,3,5511.957465
621.165445,8,5512.762015
637.127927,1,5513.39972
631.634453,1,5514.037624
661.587105,3,5514.693718
368.561272,1,5515.298839
637.713133,1,5515.957727
640.682775,1,5516.620532
663.951746,1,5517.310737
226.731304,3,5517.702998
227.862596,2,5518.100775
632.281149,1,5518.788256
642.464957,1,5519.437126
633.91879,2,5520.112298
638.415281,1,5520.780727
226.68616,3,5521.193156
666.455929,1,5521.829186
639.518043,1,5522.442952
229.0,1,5522.767126
631.39705,3,5523.467172
638.031872,1,5524.151275
660.710677,1,5524.772764
639.429236,2,5525.495908
627.293291,2,5526.169294
634.082489,8,5526.994665
636.995259,4,5527.726319
640.542111,2,5528.411165
642.135831,1,5529.06341
634.675996,1,5529.741853
227.882457,2,5530.147731
631.963393,3,5530.867949
637.497323,2,5531.530445
662.750102,1,5532.134559
229.0,1,5532.501609
632.896512,1,5533.139831
638.698783,1,5533.778704
636.752005,4,5534.494358
633.191077,1,5535.117132
225.51142,4,5535.563103
229.0,1,5535.918347
638.529741,1,5536.560033
635.233994,1,5537.243777
626.308816,2,5538.000132
634.220704,1,5538.659423
626.365645,4,5539.40228
637.459695,1,5540.05612
226.731096,3,5540.455079
632.302368,3,5541.141166
639.063636,2,5541.835004
620.480414,12,5542.755434
633.271193,2,5543.413905
638.387767,2,5544.105159
629.328724,4,5544.837741
633.47164,1,5545.521427
632.088213,7,5546.2811
229.0,1,5546.649522
659.152544,3,5547.325138
632.889507,1,5548.006927
637.790683,4,5548.683537
226.734515,3,5549.105937
630.803988,4,5549.821567
227.898557,2,5550.201409
641.270236,1,5550.851183
631.553517,2,5551.520853
666.081185,1,5552.196216
227.886714,2,5552.586964
581.769072,2,5553.304833
346.694681,1,5553.894191
615.790278,20,5555.009951
629.092428,3,5555.709903
225.523059,4,5556.143424
612.463339,19,5557.208255
634.659002,2,5557.9102
640.631468,2,5558.564916
620.950747,11,5559.492381
632.926002,3,5560.258766
225.599173,4,5560.717177
353.823715,2,5561.341938
637.943579,4,5562.067261
634.361638,1,5562.717127
229.0,1,5563.075466
639.452046,3,5563.757213
226.704665,3,5564.155255
229.0,1,5564.505308
626.436592,2,5565.173046
366.004577,1,5565.767741
227.834559,2,5566.138438
636.011155,2,5566.809242
227.797074,2,5567.174948
227.808415,2,5567.539918
636.154538,1,5568.213099
223.169136,6,5568.705526
637.833174,1,5569.362104
635.20757,5,5570.102589
661.449471,1,5570.711782
630.275705,2,5571.346802
634.621868,2,5572.052551
229.0,1,5572.406387
634.037975,1,5573.062805
639.049967,1,5573.698752
581.083566,1,5574.402873
229.0,1,5574.766001
611.370779,19,5575.85955
632.469665,1,5576.449504
363.602731,1,5577.039066
629.107009,6,5577.803649
227.897609,2,5578.218288
632.899699,3,5578.937119
635.085397,3,5579.58906
630.714988,4,5580.322165
628.43192,8,5581.145122
227.715544,2,5581.549
633.926997,1,5582.200246
664.568298,1,5582.851478
636.777011,5,5583.590148
635.048663,1,5584.296081
227.814418,2,5584.686976
630.469113,4,5585.449352
229.0,1,5585.782626
227.886844,2,5586.164166
664.525772,1,5586.812321
229.0,1,5587.185564
639.661409,1,5587.806177
229.0,1,5588.187896
635.395765,1,5588.790933
227.871747,2,5589.156101
638.450592,1,5589.820764
633.894113,1,5590.513736
634.549266,2,5591.171235
663.667775,1,5591.950036
659.056443,5,5592.703222
213.67128,14,5593.41057
227.884772,2,5593.807971
629.066787,1,5594.46102
637.65607,3,5595.165592
636.160095,1,5595.849244
632.838755,2,5596.531354
229.0,1,5596.873224
333.07625,2,5597.51182
229.0,1,5597.862655
659.58013,7,5598.651453
366.230275,1,5599.249799
636.118764,4,5599.970803
229.0,1,5600.324054
630.545946,1,5600.929181
634.573743,1,5601.56929
627.594857,7,5602.366488
634.275685,1,5603.024499
226.713576,3,5603.434909
638.296878,1,5604.04118
635.444607,1,5604.741613
362.386643,1,5605.314397
229.0,1,5605.686172
229.0,1,5606.032775
633.271522,1,5606.708596
661.941461,1,5607.341384
635.78025,2,5608.006789
229.0,1,5608.37351
631.557531,1,5608.988415
564.580504,59,5611.068163
614.812283,18,5612.112391
360.477354,2,5612.743712
229.0,1,5613.098545
631.842499,1,5613.794953
632.756027,4,5614.462582
665.405161,1,5615.088034
626.596201,5,5615.843343
635.282816,5,5616.59014
229.0,1,5616.953285
660.949623,2,5617.604626
226.622955,3,5618.03049
635.016627,1,5618.692615
229.0,1,5619.050135
631.004764,3,5619.735401
662.470999,2,5620.389835
657.370846,6,5621.157465
227.888406,2,5621.540882
229.0,1,5621.897178
630.417465,4,5622.634968
319.04995,6,5623.364277
229.0,1,5623.705609
626.742975,12,5624.644788
638.519343,2,5625.292731
632.258957,3,5626.036078
227.867853,2,5626.412854
663.095675,1,5627.05179
229.0,1,5627.417521
225.461376,4,5627.852498
658.827775,5,5628.572295
650.560031,12,5629.526704
634.977884,1,5630.180316
637.147709,1,5630.837991
225.596749,4,5631.248844
639.614615,1,5631.918772
634.445508,1,5632.569211
653.52311,10,5633.428179
349.225811,1,5634.00768
229.0,1,5634.378567
227.854585,2,5634.748614
229.0,1,5635.115935
633.821746,1,5635.800857
229.0,1,5636.140267
627.056732,7,5636.94745
628.541511,12,5637.821818
229.0,1,5638.173394
626.335754,3,5638.840883
341.740554,3,5639.512953
632.497618,1,5640.209656
637.10287,2,5640.814655
327.407054,1,5641.403294
633.824115,1,5642.055629
634.867005,4,5642.787321
226.740508,3,5643.185174
633.083716,2,5643.821664
633.969071,3,5644.522057
642.347009,1,5645.143158
350.233592,2,5645.781035
229.0,1,5646.154198
635.543621,1,5646.848927
227.863791,2,5647.224819
227.856751,2,5647.587105
615.277971,18,5648.691581
618.838046,19,5649.819813
635.860454,2,5650.455957
657.984457,5,5651.187432
634.023888,2,5651.853024
227.883548,2,5652.22484
227.81733,2,5652.61112
226.742002,3,5653.037122
229.0,1,5653.387616
632.57905,27,5654.652627
633.792092,1,5655.27776
632.827566,1,5655.943293
635.554655,1,5656.606084
377.300169,1,5657.202661
225.641621,4,5657.621826
655.760121,10,5658.477014
347.2164,4,5659.164411
636.691146,3,5659.846699
568.603339,9,5660.639872
227.884152,2,5661.030263
227.819484,2,5661.426566
634.496798,1,5662.087964
662.715751,3,5662.916819
364.397501,4,5663.673793
651.611014,9,5664.66346
634.885114,1,5665.334497
663.589709,1,5666.000469
635.385496,1,5666.650804
624.074641,6,5667.465634
229.0,1,5667.805399
635.024655,1,5668.477151
638.878147,3,5669.145158
639.148077,1,5669.776595
637.203531,1,5670.410954
633.493079,1,5671.069913
632.953697,6,5671.815728
227.781078,2,5672.196711
637.375796,2,5672.87514
